# Candidate repositories for the corpus that are not in it yet.
#
# Two batches, both filtered to repos that are not archived, not forks, and
# actually contain .erb files:
#
#   1. Herb adopters, discovered with `bin/corpus discover` (GitHub code
#      search for .herb.yml, @herb-tools in package.json, and gem "herb" in
#      a Gemfile). GitHub's REST code search cannot do path globs, so this
#      relies on filename:/extension: plus a free-text term.
#
#   2. A path-based sweep for `**/*.html.erb` and `**/.herb.yml` via the
#      Sourcegraph public search API, which does support path regexes:
#        curl -s 'https://sourcegraph.com/.api/search/stream?q=file:\.html\.erb$%20select:repo%20count:all&v=V3&t=regexp&display=20000' \
#          -H 'accept: text/event-stream'
#      Capped at repos with >= 50 .html.erb files, then deduped against
#      corpus.yml by canonical repo name so renames (thepracticaldev/dev.to
#      -> forem/forem) do not sneak back in as duplicates.
#
# Columns: repo, branch, license, redistributable, name
# Blank branch means detect the default. Unverified licenses are marked
# redistributable=false so nothing ships until someone reads the license.
#
# Import with:  bin/corpus add --from discovered/candidates.tsv
#
# erb counts at time of discovery are in the trailing comment on each row.

ShortRuby/rubyandrails.info		Apache-2.0	true		# 151 erb, 31 stars, pushed 2025-02-12, via html.erb
Snorby/snorby		unknown	false		# 151 erb, 1007 stars, pushed 2023-06-06, via html.erb
mailserv/mailserv		BSD-3-Clause	true		# 149 erb + 2 rhtml, 58 stars, pushed 2023-01-27, via html.erb
rubys/awdwr		unknown	false		# 151 erb, 56 stars, pushed 2022-04-23, via html.erb
testmycode/tmc-server		GPL-2.0	true		# 151 erb, 51 stars, pushed 2026-07-30, via html.erb
radioactive-labs/plutonium-core		MIT	true		# 148 erb, 68 stars, pushed 2026-08-02, via html.erb
twenrich/substruct		unknown	false		# 0 erb + 148 rhtml, 47 stars, pushed 2008-11-03, via rhtml
mysociety/whatdotheyknow-theme		MIT	true		# 147 erb, 35 stars, pushed 2026-07-30, via html.erb
CMSgov/dpc-app		CC0-1.0	true		# 146 erb, 52 stars, pushed 2026-07-31, via html.erb
skyborn-industries/ffxiv-collect		MIT	true		# 145 erb, 73 stars, pushed 2026-07-31, via html.erb
SpinaCMS/Spina		unknown	false	SpinaCMS-Spina	# 143 erb, 2255 stars, pushed 2026-07-06, via html.erb
jetrockets/ui.jetrockets.com		MIT	true		# 142 erb, 74 stars, pushed 2026-06-23, via html.erb
joevandyk/monkeycharger		MIT	true		# 91 erb + 51 rhtml, 31 stars, pushed 2009-03-10, via rhtml
opengovernment/askthem-legacy		AGPL-3.0	true		# 142 erb, 41 stars, pushed 2016-04-18, via html.erb
rails-engine/flow_core		MIT	true		# 141 erb, 185 stars, pushed 2024-09-27, via html.erb
caffo-archived/bookqueue		unknown	false		# 127 erb + 13 rhtml, 40 stars, pushed 2011-09-12, via html.erb
bborn/lewsnetter		MIT	true		# 139 erb, 326 stars, pushed 2026-07-21, via html.erb
usetrmnl/plugins		unknown	false		# 139 erb, 224 stars, pushed 2026-07-26, via html.erb
Chuibility/inspinia		unknown	false		# 138 erb, 781 stars, pushed 2019-03-05, via html.erb
epri-dev/OpenADR-Virtual-Top-Node		unknown	false		# 138 erb, 50 stars, pushed 2019-12-09, via html.erb
contraptionco/postcard		GPL-3.0	true		# 136 erb, 598 stars, pushed 2026-07-29, via html.erb
Jellyfishboy/trado		unknown	false		# 135 erb, 153 stars, pushed 2024-07-18, via html.erb
benwbrum/fromthepage		AGPL-3.0	true		# 135 erb, 185 stars, pushed 2026-08-02, via html.erb
fuseumass/dashboard		Apache-2.0	true		# 134 erb, 44 stars, pushed 2025-10-03, via html.erb
superfly/docs		Apache-2.0	true		# 134 erb, 126 stars, pushed 2026-07-31, via html.erb
kad3nce/collective		MIT	true		# 114 erb + 19 rhtml, 62 stars, pushed 2008-09-17, via rhtml
ncbi-nlp/TeamTat		MIT	true		# 133 erb, 44 stars, pushed 2024-01-10, via html.erb
qxjit/deep-test		unknown	false		# 1 erb + 132 rhtml, 121 stars, pushed 2009-08-07, via rhtml
treflehq/trefle-api		AGPL-3.0	true		# 133 erb, 582 stars, pushed 2026-07-31, via html.erb
afdjt/inspinia_admin-v2.7		unknown	false		# 132 erb, 31 stars, pushed 2019-12-25, via html.erb
alabs/oigame		AGPL-3.0	true		# 132 erb, 37 stars, pushed 2016-07-05, via html.erb
derails/derails		unknown	false		# 132 erb, 61 stars, pushed 2025-09-27, via html.erb
desaperados/seed		unknown	false		# 109 erb + 23 rhtml, 229 stars, pushed 2009-12-12, via html.erb
hopsoft/turbo_boost-commands		MIT	true		# 132 erb, 325 stars, pushed 2024-07-25, via html.erb
projectfedena/project_fedena		Apache-2.0	true		# 26 erb + 105 rhtml, 66 stars, pushed 2019-03-08, via rhtml
DigitPaint/skyline		LGPL-3.0	true		# 130 erb, 122 stars, pushed 2020-01-27, via html.erb
mateuszdw/qaror		unknown	false		# 130 erb, 109 stars, pushed 2016-09-19, via html.erb
JangoCG/fastretro		unknown	false		# 129 erb, 73 stars, pushed 2026-07-29, via html.erb
domagude/collabfield		unknown	false		# 129 erb, 76 stars, pushed 2022-12-13, via html.erb
jcnetdev/jobberrails		unknown	false		# 109 erb + 20 rhtml, 114 stars, pushed 2009-03-02, via rhtml
railsyard/railsyardcms		unknown	false		# 129 erb, 94 stars, pushed 2012-10-30, via html.erb
jnaqsh/nerdnews		unknown	false		# 128 erb, 43 stars, pushed 2017-10-26, via html.erb
o19s/quepid		Apache-2.0	true		# 128 erb, 343 stars, pushed 2026-08-02, via html.erb
timwaters/mapwarper		MIT	true		# 128 erb, 218 stars, pushed 2026-07-31, via html.erb
joyofrails/joyofrails.com		BSD-3-Clause	true		# 126 erb, 101 stars, pushed 2026-06-09, via html.erb
neo4j-contrib/training		unknown	false	neo4j-contrib-training	# 126 erb, 36 stars, pushed 2022-12-08, via html.erb
rubyforgood/stocks-in-the-future		MIT	true		# 126 erb, 47 stars, pushed 2026-07-28, via html.erb
ait-vgl/OpenCCTV		unknown	false		# 125 erb, 78 stars, pushed 2022-12-13, via html.erb
justjosias/truth-social		AGPL-3.0	true		# 125 erb, 41 stars, pushed 2024-10-16, via html.erb
mephistorb/mephisto		MIT	true		# 93 erb + 31 rhtml, 257 stars, pushed 2009-10-21, via html.erb
zena/zena		MIT	true		# 36 erb + 88 rhtml, 165 stars, pushed 2016-11-22, via rhtml
MyITCRM/myitcrm2		unknown	false		# 122 erb, 34 stars, pushed 2021-05-20, via html.erb
innoq/iqvoc		unknown	false		# 122 erb, 123 stars, pushed 2026-07-27, via html.erb
FubuMvcArchive/storyteller		unknown	false		# 113 erb + 8 rhtml, 66 stars, pushed 2022-06-22, via rhtml
dollaraday/dollaraday_template		MIT	true		# 121 erb, 62 stars, pushed 2023-08-07, via html.erb
benburkert/cruisecontrolrb		Apache-2.0	true		# 0 erb + 120 rhtml, 85 stars, pushed 2008-07-23, via rhtml
zippy/flowplace		unknown	false		# 120 erb, 36 stars, pushed 2011-05-10, via html.erb
AyuntamientoMadrid/transparencia		AGPL-3.0	true		# 119 erb, 53 stars, pushed 2019-02-20, via html.erb
iobridge/thingspeak		unknown	false		# 119 erb, 1048 stars, pushed 2023-09-21, via html.erb
danmunn/redmine_dmsf		GPL-2.0	true		# 118 erb, 429 stars, pushed 2025-07-03, via html.erb
garyharan/fresh		unknown	false		# 118 erb, 32 stars, pushed 2025-09-17, via html.erb
nypl-spacetime/nypl-warper		MIT	true		# 118 erb, 45 stars, pushed 2023-01-26, via html.erb
rubyforgood/voices-of-consent		MIT	true		# 118 erb, 40 stars, pushed 2021-08-03, via html.erb
upnext/BeaconControl		BSD-3-Clause	true		# 118 erb, 92 stars, pushed 2016-04-15, via html.erb
publiclab/spectral-workbench		GPL-3.0	true		# 117 erb, 144 stars, pushed 2023-03-06, via html.erb
lassoid/active_fields		MIT	true		# 116 erb, 59 stars, pushed 2026-05-29, via html.erb
wesley974/mailserver		BSD-3-Clause	true		# 114 erb + 2 rhtml, 35 stars, pushed 2023-09-26, via html.erb
AgileVentures/LocalSupport		unknown	false		# 115 erb, 64 stars, pushed 2023-01-19, via html.erb
alphagov/collections		MIT	true		# 115 erb, 39 stars, pushed 2026-07-31, via html.erb
otvorenesudy/otvorenesudy		unknown	false		# 115 erb, 38 stars, pushed 2026-07-08, via html.erb
EthicalSource/beacon		Apache-2.0	true		# 114 erb, 31 stars, pushed 2026-03-23, via html.erb
getcampo/campo		MIT	true		# 114 erb, 107 stars, pushed 2023-01-19, via html.erb
chef/supermarket		Apache-2.0	true		# 113 erb, 214 stars, pushed 2026-07-29, via html.erb
chloerei/geeknote		MIT	true		# 113 erb, 40 stars, pushed 2026-07-30, via html.erb
Eigenfocus/eigenfocus		unknown	false		# 112 erb, 938 stars, pushed 2026-08-01, via html.erb
TIOJ-INFOR-Online-Judge/tioj		unknown	false	TIOJ-INFOR-Online-Judge-tioj	# 112 erb, 35 stars, pushed 2026-08-01, via html.erb
decidim-ice/decidim-module-decidim_awesome		AGPL-3.0	true		# 112 erb, 32 stars, pushed 2026-07-31, via html.erb
lookbook-hq/lookbook		MIT	true		# 112 erb, 1086 stars, pushed 2026-05-13, via html.erb
projectblacklight/blacklight		unknown	false		# 112 erb, 792 stars, pushed 2026-07-31, via html.erb
metamaps/metamaps		AGPL-3.0	true		# 111 erb, 136 stars, pushed 2018-11-17, via html.erb
dilolabs/nosia		MIT	true		# 110 erb, 210 stars, pushed 2026-07-30, via html.erb
michelson/rails-ui		MIT	true		# 110 erb, 40 stars, pushed 2024-10-20, via html.erb
Bishwas-py/deviser-club		BSD-3-Clause-Clear	true		# 109 erb, 97 stars, pushed 2022-08-31, via html.erb
pglombardo/PasswordPusher		Apache-2.0	true		# 109 erb, 3137 stars, pushed 2026-08-02, via html.erb
sleede/fab-manager		unknown	false		# 109 erb, 254 stars, pushed 2026-07-14, via html.erb
venarius/stellar-invictus		AGPL-3.0	true		# 109 erb, 47 stars, pushed 2023-09-29, via html.erb
DARIAEngineering/dcaf_case_management		MIT	true		# 108 erb, 92 stars, pushed 2026-07-27, via html.erb
activerabbit-ai/activerabbit		unknown	false		# 108 erb, 132 stars, pushed 2026-05-08, via html.erb
heatseeknyc/heatseeknyc		MIT	true		# 108 erb, 32 stars, pushed 2023-04-14, via html.erb
technion/matasano_challenge		unknown	false		# 68 erb + 40 rhtml, 36 stars, pushed 2014-10-23, via rhtml
scmmishra/picoletter		AGPL-3.0	true		# 107 erb, 66 stars, pushed 2026-06-03, via html.erb
socializer/socializer		MIT	true		# 107 erb, 58 stars, pushed 2026-07-31, via html.erb
IIC2143-2021-1/Syllabus		unknown	false		# 106 erb, 47 stars, pushed 2021-07-26, via html.erb
itsameandrea/thirty_days_of_hotwire		unknown	false		# 106 erb, 197 stars, pushed 2023-03-21, via html.erb
smgdkngt/dobase		MIT	true		# 106 erb, 172 stars, pushed 2026-07-31, via html.erb
ClusterLabs/hawk		GPL-2.0	true		# 105 erb, 155 stars, pushed 2026-07-31, via html.erb
zyphlar/Open-Source-Access-Control-Web-Interface		unknown	false		# 104 erb, 32 stars, pushed 2024-08-08, via html.erb
pentestgeek/phishing-frenzy		GPL-3.0	true		# 103 erb, 891 stars, pushed 2023-11-07, via html.erb
ruby/ruby-bench		MIT	true		# 103 erb, 112 stars, pushed 2026-07-17, via html.erb
solidusio/solidus_starter_frontend		unknown	false		# 103 erb, 66 stars, pushed 2026-06-08, via html.erb
tarunvelli/rails-tabler-starter		MIT	true		# 103 erb, 203 stars, pushed 2026-06-06, via html.erb
PingoUPB/PINGOWebApp		EPL-1.0	true		# 102 erb, 67 stars, pushed 2023-11-16, via html.erb
jamesgolick/conductor		MIT	true		# 39 erb + 63 rhtml, 49 stars, pushed 2010-02-12, via rhtml
nikoma/apphera-core		unknown	false		# 102 erb, 72 stars, pushed 2019-03-13, via html.erb
salesforce/fack		Apache-2.0	true		# 99 erb, 44 stars, pushed 2026-07-07, via html.erb
tosdr/edit.tosdr.org		AGPL-3.0	true		# 99 erb, 250 stars, pushed 2026-07-29, via html.erb
EBWiki/EBWiki		Apache-2.0	true		# 98 erb, 83 stars, pushed 2026-07-27, via html.erb
ElectrovoltSec/HackBench		unknown	false		# 98 erb, 80 stars, pushed 2026-07-08, via html.erb
camelpunch/simply_agile		unknown	false		# 90 erb + 7 rhtml, 75 stars, pushed 2010-10-21, via html.erb
cloud-mes/cloud-mes		unknown	false		# 97 erb, 76 stars, pushed 2016-02-01, via html.erb
middleman/middleman-blog		MIT	true		# 97 erb, 325 stars, pushed 2026-02-23, via html.erb
axsh/wakame-vdc		unknown	false		# 96 erb, 110 stars, pushed 2017-03-30, via html.erb
raptorjs-legacy/raptorjs		unknown	false		# 0 erb + 96 rhtml, 94 stars, pushed 2014-10-31, via rhtml
HearthStats/hearthstats		unknown	false		# 95 erb, 87 stars, pushed 2017-09-12, via html.erb
helpwithcovid/covid-volunteers		MIT	true		# 95 erb, 92 stars, pushed 2023-01-19, via html.erb
nikoma/Old-Apphera-Dashboard		unknown	false		# 95 erb, 37 stars, pushed 2014-09-08, via html.erb
rubynor/stemplin		Apache-2.0	true		# 95 erb, 53 stars, pushed 2026-07-18, via html.erb
jacksonpires/curso-rails-5x		unknown	false		# 94 erb, 100 stars, pushed 2022-12-14, via html.erb
nickthecook/archyve		AGPL-3.0	true		# 94 erb, 190 stars, pushed 2026-02-13, via html.erb
softvis-research/Getaviz		Apache-2.0	true		# 94 erb, 53 stars, pushed 2023-04-11, via html.erb
tmerten/redmine_re		GPL-2.0	true		# 94 erb, 46 stars, pushed 2020-04-30, via html.erb
veeral-patel/incidents		AGPL-3.0	true		# 94 erb, 70 stars, pushed 2023-01-19, via html.erb
excid3/madmin		MIT	true		# 93 erb, 761 stars, pushed 2026-07-31, via html.erb
manuelmorales/teamtrick		AGPL-3.0	true		# 88 erb + 5 rhtml, 36 stars, pushed 2011-09-12, via html.erb
blackcandy-org/blackcandy		MIT	true		# 92 erb, 4334 stars, pushed 2026-07-30, via html.erb
lattera/metasploit		unknown	false		# 63 erb + 29 rhtml, 31 stars, pushed 2012-06-19, via rhtml
wuwx/MultiTenantCMS		MIT	true		# 92 erb, 37 stars, pushed 2016-06-26, via html.erb
Safecast/safecastapi		unknown	false		# 91 erb, 46 stars, pushed 2025-05-23, via html.erb
fablabjoinville/agenda-saude		MIT	true		# 91 erb, 120 stars, pushed 2023-03-04, via html.erb
rails-engine/form_core		MIT	true		# 91 erb, 187 stars, pushed 2021-12-25, via html.erb
hyperstudio/Annotation-Studio		GPL-2.0	true		# 90 erb, 108 stars, pushed 2026-02-17, via html.erb
jschwindt/Venganzas-del-Pasado		unknown	false		# 90 erb, 30 stars, pushed 2026-07-30, via html.erb
stevenbristol/lovd-by-less		unknown	false		# 73 erb + 17 rhtml, 540 stars, pushed 2011-05-18, via html.erb
StanfordCDT/pb		GPL-3.0	true		# 88 erb, 36 stars, pushed 2026-04-20, via html.erb
TrestleAdmin/trestle		LGPL-3.0	true		# 88 erb, 1993 stars, pushed 2025-09-25, via html.erb
joshsoftware/ejosh		MIT	true		# 88 erb, 31 stars, pushed 2017-07-21, via html.erb
usnationalarchives/federalregister-api-core		unknown	false		# 88 erb, 162 stars, pushed 2025-02-10, via html.erb
osbridge/openconferenceware		unknown	false		# 86 erb, 272 stars, pushed 2017-04-16, via html.erb
hopsoft/turbo_boost-streams		MIT	true		# 85 erb, 270 stars, pushed 2024-03-01, via html.erb
minnestar/sessionizer		MIT	true		# 85 erb, 37 stars, pushed 2026-08-02, via html.erb
pigfly/RMIT-RAD		MIT	true		# 85 erb, 32 stars, pushed 2022-12-14, via html.erb
ryuzee/SlideHub		unknown	false		# 85 erb, 147 stars, pushed 2026-07-30, via html.erb
callmeloureiro/meuproximotrabalho		unknown	false		# 84 erb, 53 stars, pushed 2017-05-03, via html.erb
adamhjk/iclassify		GPL-2.0	true		# 27 erb + 56 rhtml, 50 stars, pushed 2009-07-02, via rhtml
jamesgolick/blank		MIT	true		# 31 erb + 52 rhtml, 61 stars, pushed 2009-08-22, via rhtml
railspulse-org/rails_pulse		MIT	true		# 83 erb, 466 stars, pushed 2026-07-23, via html.erb
git-for-windows/git-sdk-64		unknown	false		# 2+ erb + 80 rhtml, 225 stars, pushed 2026-08-01, via rhtml
open-ews/open-ews		MIT	true		# 82 erb, 50 stars, pushed 2026-07-31, via html.erb
s1lvax/whoami		MIT	true		# 82 erb, 95 stars, pushed 2025-09-16, via html.erb
trevorturk/eldorado		unknown	false		# 82 erb, 233 stars, pushed 2011-10-14, via html.erb
intercity/intercity-classic		MIT	true		# 81 erb, 36 stars, pushed 2015-11-12, via html.erb
affinityworks/main		AGPL-3.0	true		# 80 erb, 52 stars, pushed 2018-10-26, via html.erb
evilmartians/rails-tutorial		unknown	false		# 80 erb, 36 stars, pushed 2026-07-24, via html.erb
freerange/jam-coop		AGPL-3.0	true		# 80 erb, 66 stars, pushed 2026-07-31, via html.erb
openjournals/joss		MIT	true		# 80 erb, 1904 stars, pushed 2026-07-26, via html.erb
rubyforgood/abalone		MIT	true		# 80 erb, 35 stars, pushed 2023-07-27, via html.erb
CultivateLabs/raif		MIT	true		# 79 erb, 296 stars, pushed 2026-07-31, via html.erb
boulder-food-rescue/food-rescue-robot		unknown	false		# 79 erb, 52 stars, pushed 2021-12-27, via html.erb
kdstarter/blog-eye		unknown	false		# 79 erb, 37 stars, pushed 2018-04-01, via html.erb
thedonvaughn/queue-tip		GPL-3.0	true		# 79 erb, 38 stars, pushed 2022-07-21, via html.erb
TransparencyToolkit/LookingGlass		GPL-3.0	true		# 78 erb, 197 stars, pushed 2019-11-11, via html.erb
bert-mccutchen/oak		unknown	false		# 78 erb, 65 stars, pushed 2026-07-31, via html.erb
hackershare/hackershare		MIT	true		# 78 erb, 659 stars, pushed 2024-06-18, via html.erb
howl-editor/howl		unknown	false		# 78 erb, 748 stars, pushed 2026-03-11, via html.erb
nilenso/ashoka-survey-web		MIT	true		# 78 erb, 48 stars, pushed 2016-08-24, via html.erb
hostolab/covidliste		MIT	true		# 77 erb, 252 stars, pushed 2023-05-10, via html.erb
intercity/intercity-next		MIT	true		# 77 erb, 112 stars, pushed 2019-04-28, via html.erb
ossf/best-practices-badge		MIT	true		# 77 erb, 1348 stars, pushed 2026-08-01, via html.erb
activeadmin/inherited_resources		MIT	true		# 76 erb, 2714 stars, pushed 2026-07-31, via html.erb
quadziginc/quadzig		MIT	true		# 76 erb, 37 stars, pushed 2024-01-23, via html.erb
Pedro-Revez-Silva/shelfarr		GPL-3.0	true		# 75 erb, 269 stars, pushed 2026-07-31, via html.erb
gocd/gocd		Apache-2.0	true		# 75 erb, 7418 stars, pushed 2026-08-02, via html.erb
Muriel-Salvan/rails-ajax		unknown	false		# 74 erb, 40 stars, pushed 2017-06-06, via html.erb
baobab/mateme		unknown	false		# 7 erb + 67 rhtml, 36 stars, pushed 2012-11-21, via rhtml
hlcfan/pokr		GPL-2.0	true		# 74 erb, 55 stars, pushed 2022-12-14, via html.erb
joshua5201/tioj		unknown	false	joshua5201-tioj	# 74 erb, 41 stars, pushed 2018-06-15, via html.erb
peritor/webistrano		unknown	false		# 68 erb + 6 rhtml, 868 stars, pushed 2011-08-10, via html.erb
simpledotorg/simple.org		MIT	true		# 74 erb, 54 stars, pushed 2026-06-05, via html.erb
twinge/questionnaire_engine		unknown	false		# 74 erb, 48 stars, pushed 2015-02-06, via html.erb
amatsuda/kaminari_themes		MIT	true		# 73 erb, 354 stars, pushed 2019-09-25, via html.erb
chriskottom/minitest_cookbook_source		unknown	false		# 73 erb, 55 stars, pushed 2017-01-05, via html.erb
openbookie/sportbook		unknown	false		# 73 erb, 179 stars, pushed 2021-04-27, via html.erb
MakeYourLaws/MakeYourLaws		AGPL-3.0	true		# 72 erb, 41 stars, pushed 2020-07-20, via html.erb
SergeyMorugin/ostagram		unknown	false		# 72 erb, 1068 stars, pushed 2025-09-03, via html.erb
activefx/restful_authentication_tutorial		MIT	true		# 38 erb + 34 rhtml, 157 stars, pushed 2009-03-22, via rhtml
chanzuckerberg/czid-web		MIT	true		# 72 erb, 90 stars, pushed 2026-02-10, via html.erb
cvincent/elite-command		unknown	false		# 72 erb, 49 stars, pushed 2015-02-11, via html.erb
is-bio/is-bio		MIT	true		# 72 erb, 166 stars, pushed 2026-01-04, via html.erb
pier-oliviert/ecrire		MIT	true		# 72 erb, 121 stars, pushed 2017-03-04, via html.erb
rdohms/NerdTrack		unknown	false		# 72 erb, 33 stars, pushed 2014-03-09, via html.erb
rnhurt/gradesheet		GPL-2.0	true		# 72 erb, 35 stars, pushed 2016-06-06, via html.erb
sealuzh/cloud-workbench		Apache-2.0	true		# 72 erb, 45 stars, pushed 2020-07-27, via html.erb
asm-helpful/helpful-web		AGPL-3.0	true		# 71 erb, 174 stars, pushed 2022-09-05, via html.erb
aviflombaum/railspress-engine		unknown	false		# 71 erb, 80 stars, pushed 2026-08-02, via html.erb
kakutani/rubykaigi		unknown	false		# 71 erb, 45 stars, pushed 2011-10-29, via html.erb
maphub/maphub-portal		Apache-2.0	true		# 71 erb, 41 stars, pushed 2013-07-18, via html.erb
minnowlab/giggle		MIT	true		# 71 erb, 89 stars, pushed 2015-09-16, via html.erb
paradigmxyz/centaur		unknown	false		# 71 erb, 956 stars, pushed 2026-08-02, via html.erb
percyliang/mlcomp		unknown	false		# 71 erb, 36 stars, pushed 2019-11-14, via html.erb
LunarLogic/rubytime		unknown	false		# 70 erb, 78 stars, pushed 2019-06-18, via html.erb
gabriel-dehan/dyson-sphere-blueprints		unknown	false		# 70 erb, 53 stars, pushed 2026-07-16, via html.erb
pepabo/training		unknown	false	pepabo-training	# 70 erb, 126 stars, pushed 2025-09-01, via html.erb
prithvi16/ossdatabase		AGPL-3.0	true		# 70 erb, 30 stars, pushed 2024-10-16, via html.erb
automaticmode/active_workflow		unknown	false		# 69 erb, 866 stars, pushed 2023-04-03, via html.erb
barmstrong/ribbot		MIT	true		# 69 erb, 56 stars, pushed 2012-12-09, via html.erb
beerkit/beer.db		CC0-1.0	true		# 69 erb, 39 stars, pushed 2024-01-03, via html.erb
jamesgolick/resource_controller		MIT	true		# 17 erb + 52 rhtml, 496 stars, pushed 2011-09-28, via rhtml
qazbnm456/Docker-War		unknown	false		# 69 erb, 33 stars, pushed 2016-08-25, via html.erb
qq99/muvee		GPL-2.0	true		# 69 erb, 89 stars, pushed 2016-11-29, via html.erb
tantic/redmine_asap_theme		MIT	true		# 69 erb, 52 stars, pushed 2026-07-16, via html.erb
Checkend/checkend		unknown	false		# 68 erb, 30 stars, pushed 2026-07-31, via html.erb
briandoll/Rit		MIT	true		# 68 erb, 166 stars, pushed 2010-10-08, via html.erb
castiron/didh		GPL-3.0	true		# 68 erb, 38 stars, pushed 2020-10-01, via html.erb
hadley/crantastic		MIT	true		# 68 erb, 48 stars, pushed 2023-01-03, via html.erb
Deanout/blog_application		unknown	false		# 67 erb, 35 stars, pushed 2023-01-19, via html.erb
awesomefoundation/awesomebits		AGPL-3.0	true		# 67 erb, 61 stars, pushed 2026-02-20, via html.erb
josefarias/hotwire_combobox		MIT	true		# 67 erb, 651 stars, pushed 2026-08-01, via html.erb
mybema/mybema		unknown	false		# 67 erb, 45 stars, pushed 2015-02-05, via html.erb
scaffeinate/socify		GPL-2.0	true		# 67 erb, 375 stars, pushed 2019-01-27, via html.erb
MattHall/bort		unknown	false		# 24 erb + 42 rhtml, 84 stars, pushed 2008-11-12, via rhtml
djsegal/julia_packages		MIT	true		# 66 erb, 75 stars, pushed 2024-09-15, via html.erb
falling-fruit/falling-fruit		GPL-3.0	true		# 66 erb, 83 stars, pushed 2026-06-25, via html.erb
kufu/mie		MIT	true		# 66 erb, 31 stars, pushed 2026-06-09, via html.erb
mbbx6spp/twitter4r		MIT	true		# 1 erb + 65 rhtml, 90 stars, pushed 2010-08-07, via rhtml
rubymonsters/diversity_ticketing		MIT	true		# 66 erb, 49 stars, pushed 2023-01-19, via html.erb
skaes/logjam_core		GPL-3.0	true		# 66 erb, 56 stars, pushed 2024-10-10, via html.erb
EFForg/sec		unknown	false		# 65 erb, 39 stars, pushed 2023-01-25, via html.erb
jeffp/wizardly		MIT	true		# 65 erb, 130 stars, pushed 2011-10-10, via html.erb
rails-engine/script_core		unknown	false		# 65 erb, 70 stars, pushed 2023-09-20, via html.erb
tyne/tyne		MIT	true		# 65 erb, 48 stars, pushed 2014-12-01, via html.erb
ecosyste-ms/packages		AGPL-3.0	true		# 64 erb, 105 stars, pushed 2026-07-30, via html.erb
neonwatty/meme-search		Apache-2.0	true		# 64 erb, 708 stars, pushed 2026-08-01, via html.erb
nypl-spacetime/building-inspector		Apache-2.0	true		# 64 erb, 63 stars, pushed 2017-08-26, via html.erb
salimt/Courses-		Apache-2.0	true		# 64 erb, 712 stars, pushed 2023-05-30, via html.erb
stephan-nordnes-eriksen/ruby_ship		MIT	true		# 1+ erb + 63 rhtml, 120 stars, pushed 2021-11-19, via rhtml
stylish-userstyles/userstyles		unknown	false		# 64 erb, 64 stars, pushed 2016-12-09, via html.erb
MrPowers/code_quizzer		unknown	false		# 63 erb, 202 stars, pushed 2023-01-19, via html.erb
Terrastories/terrastories		MIT	true		# 63 erb, 369 stars, pushed 2025-11-25, via html.erb
hurricane-response/florence-api		GPL-3.0	true		# 63 erb, 58 stars, pushed 2023-01-19, via html.erb
mcpa-stlouis/hack-the-arch		MIT	true		# 63 erb, 73 stars, pushed 2023-03-08, via html.erb
patshaughnessy/view_mapper		MIT	true		# 63 erb, 30 stars, pushed 2015-10-18, via html.erb
saeloun/miru-web		MIT	true		# 63 erb, 264 stars, pushed 2026-07-30, via html.erb
AjuntamentdeBarcelona/decidim-barcelona		AGPL-3.0	true		# 62 erb, 85 stars, pushed 2026-07-30, via html.erb
beansmile/jianggaowang		unknown	false		# 62 erb, 42 stars, pushed 2016-10-21, via html.erb
code-ops-show/shopper		GPL-2.0	true		# 62 erb, 105 stars, pushed 2014-01-26, via html.erb
explainpmt/explainpmt		GPL-2.0	true		# 0 erb + 62 rhtml, 37 stars, pushed 2011-07-23, via rhtml
publiclab/mapknitter		GPL-3.0	true		# 62 erb, 274 stars, pushed 2025-09-11, via html.erb
PacktWorkshops/The-Ruby-Workshop		MIT	true		# 61 erb, 31 stars, pushed 2023-01-19, via html.erb
leikind/wice_grid		MIT	true		# 61 erb, 563 stars, pushed 2026-03-23, via html.erb
theodi/octopub		unknown	false		# 61 erb, 41 stars, pushed 2023-01-19, via html.erb
GoogleCloudPlatform/ruby-docs-samples		Apache-2.0	true		# 60 erb, 235 stars, pushed 2026-07-31, via html.erb
adam-stripe/stripe-connect-managed-rails		unknown	false		# 60 erb, 31 stars, pushed 2018-05-22, via html.erb
jordanhudgens/devcamp-portfolio		unknown	false		# 60 erb, 56 stars, pushed 2022-12-14, via html.erb
jpmobile/jpmobile		MIT	true		# 60 erb, 322 stars, pushed 2026-07-31, via html.erb
kaka-ruto/carpitan		MIT	true		# 60 erb, 95 stars, pushed 2024-08-05, via html.erb
AllYourBot/hostedgpt		MIT	true		# 59 erb, 512 stars, pushed 2026-08-02, via html.erb
coderdojo-japan/coderdojo.jp		unknown	false		# 59 erb, 64 stars, pushed 2026-08-02, via html.erb
goxr3plus/Ruby-on-Rails-eCommerce-Website		unknown	false		# 59 erb, 68 stars, pushed 2023-03-08, via html.erb
lucianot/dealbook		MIT	true		# 59 erb, 31 stars, pushed 2022-07-21, via html.erb
rt4914/airbnb		unknown	false		# 59 erb, 40 stars, pushed 2024-04-17, via html.erb
thape-cn/oauth2id		MIT	true		# 59 erb, 43 stars, pushed 2026-07-31, via html.erb
theforeman/foreman_openscap		GPL-3.0	true		# 59 erb, 43 stars, pushed 2026-07-23, via html.erb
vimcasts/vimcasts.org		unknown	false		# 59 erb, 30 stars, pushed 2023-01-18, via html.erb
